rank,feature_id,score
1,366,0.0033906963653862476
2,304,0.0015369448810815811
3,677,0.0014046088326722383
4,999,0.0013995104236528277
5,2766,0.0013813197147101164
6,3940,0.0012033263919875026
7,2091,0.0011270957766100764
8,4145,0.0010794238187372684
9,2932,0.0010600424138829112
10,216,0.0010310361394658685
11,1007,0.0009717211942188442
12,4589,0.0009352251654490829
13,4025,0.0009214557940140367
14,982,0.000895326491445303
15,406,0.0007969003054313362
16,4782,0.0007939172210171819
17,3111,0.0007819340680725873
18,4980,0.0007815349963493645
19,14,0.0007797239813953638
20,1967,0.0007615610957145691
21,1342,0.0007173523190431297
22,473,0.0007018198957666755
23,4255,0.0006287046708166599
24,3366,0.0006017148261889815
25,843,0.0006004559108987451
26,1235,0.0005981428548693657
27,4452,0.0005888988962396979
28,4057,0.0005798535421490669
29,4347,0.00057682313490659
30,2229,0.0005682537448592484
31,280,0.0005626215715892613
32,961,0.0005407684366218746
33,2252,0.000536009029019624
34,4578,0.0005355564644560218
35,1309,0.0005318018374964595
36,419,0.0005317302420735359
37,3397,0.0005309077678248286
38,3655,0.000514804560225457
39,3809,0.0005093911895528436
40,2685,0.0005015824572183192
41,4790,0.0004963657120242715
42,4894,0.000495521817356348
43,440,0.0004932956071570516
44,407,0.0004888024413958192
45,765,0.00047944154357537627
46,4354,0.00047446833923459053
47,2261,0.0004692695220001042
48,3900,0.0004658469988498837
49,4788,0.0004610302275978029
50,3113,0.00046090269461274147
